1,35
0,35
1,35
0,35
1,40
0,35
1,35
0,35
1,35
0,35
1,40
0,35
1,35
0,35
1,35
0,35
1,35
0,40
1,35
0,35
1,35
0,35
1,35
0,35
1,40
0,35
1,35
0,35
1,35
0,35
1,40
0,35
1,35
0,35
1,35
0,35
1,35
0,40
1,70
0,40
1,35
0,35
1,35
0,35
1,35
0,35
1,35
0,35
1,35
0,40
1,35
0,35
1,35
0,40
1,35
0,70
1,70
0,40
1,35
0,75
1,70
0,35
1,35
0,40
1,35
0,35
1,35
0,35
1,35
0,75
1,35
0,35
1,70
0,75
1,70
0,40
1,35
0,35
1,35
0,70
1,40
0,35
1,70
0,75
1,35
0,35
1,70
