1,35
0,35
1,35
0,35
1,35
0,35
1,35
0,35
1,35
0,35
1,35
0,35
1,35
0,35
1,35
0,35
1,35
0,35
1,35
0,35
1,35
0,35
1,35
0,35
1,35
0,35
1,35
0,35
1,35
0,35
1,35
0,35
1,35
0,35
1,35
0,35
1,35
0,35
1,70
0,35
1,35
0,35
1,35
0,35
1,35
0,35
1,35
0,35
1,35
0,35
1,35
0,35
1,35
0,35
1,35
0,70
1,70
0,35
1,35
0,70
1,70
0,35
1,35
0,35
1,35
0,35
1,35
0,35
1,35
0,70
1,35
0,35
1,70
0,70
1,70
0,35
1,35
0,35
1,35
0,70
1,35
0,35
1,70
0,70
1,35
0,35
1,70
